,Quarterly Dates,Net Income,Net Sales,Operating Income,Profit,Year,Quarter,Daily Dates,Open,High,Low,Close,Volume
280,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-05-14,186.41,189.7,185.41,188.66,36529677
281,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-05-13,187.71,189.48,182.85,185.72,57430623
282,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-05-10,197.419,198.85,192.77,197.18,41208712
283,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-05-09,200.4,201.68,196.66,200.72,34908607
284,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-05-08,201.9,205.34,201.75,202.9,26339504
285,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-05-07,205.88,207.4175,200.825,202.86,38763698
286,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-05-06,204.29,208.84,203.5,208.48,32443113
287,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-05-03,210.89,211.84,210.23,211.75,20892378
288,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-05-02,209.84,212.65,208.13,209.15,31996324
289,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-05-01,209.88,215.31,209.23,210.52,64827328
290,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-04-30,203.06,203.4,199.11,200.67,46534923
291,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-04-29,204.4,205.97,203.86,204.61,22204716
292,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-04-26,204.9,205.0,202.12,204.3,18649102
293,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-04-25,206.83,207.76,205.12,205.28,18543206
294,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-04-24,207.36,208.48,207.05,207.16,17540609
295,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-04-23,204.43,207.75,203.9,207.48,23322991
296,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-04-22,202.83,204.94,202.34,204.53,19439545
297,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-04-18,203.12,204.15,202.52,203.86,24195766
298,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-04-17,199.54,203.38,198.61,203.13,28906780
299,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-04-16,199.46,201.37,198.56,199.25,25696385
300,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-04-15,198.58,199.85,198.01,199.23,17536646
301,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-04-12,199.2,200.14,196.21,198.87,27760668
302,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-04-11,200.85,201.0,198.4431,198.95,20900808
303,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-04-10,198.68,200.74,198.18,200.62,21695288
304,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-04-09,200.32,202.85,199.23,199.5,35768237
305,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-04-08,196.42,200.23,196.34,200.1,25881697
306,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-04-05,196.45,197.1,195.93,197.0,18526644
307,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-04-04,194.79,196.37,193.14,195.69,19114275
308,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-04-03,193.25,196.5,193.15,195.35,23271830
309,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-04-02,191.09,194.46,191.05,194.02,22765732
310,2019-06-29,10044000000.0,53809000000.0,11544000000.0,20227000000.0,2019,2,2019-04-01,191.64,191.68,188.38,191.24,27861964
311,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-06-29,186.29,187.19,182.91,185.11,22737666
312,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-06-28,184.1,186.21,183.8,185.5,17365235
313,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-06-27,185.2278,187.28,184.03,184.16,25285328
314,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-06-26,182.99,186.53,182.54,184.43,24569201
315,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-06-25,183.4,184.92,180.73,182.17,31663096
316,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-06-22,186.12,186.15,184.7,184.92,27200447
317,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-06-21,187.25,188.35,184.94,185.46,25711898
318,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-06-20,186.35,187.2,185.73,186.5,20628701
319,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-06-19,185.14,186.33,183.45,185.69,33578455
320,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-06-18,187.88,189.22,187.2,188.74,18484865
321,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-06-15,190.03,190.16,188.26,188.84,61719160
322,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-06-14,191.55,191.57,190.22,190.8,21610074
323,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-06-13,192.42,192.88,190.44,190.7,21638393
324,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-06-12,191.385,192.611,191.15,192.28,16911141
325,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-06-11,191.35,191.97,190.21,191.23,18308460
326,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-06-08,191.17,192.0,189.77,191.7,26656799
327,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-06-07,194.14,194.2,192.335,193.46,21347180
328,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-06-06,193.63,194.08,191.92,193.98,20933619
329,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-06-05,193.065,193.94,192.36,193.31,21565963
330,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-06-04,191.635,193.42,191.35,191.83,26266174
331,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-06-01,187.9912,190.26,187.75,190.24,23442510
332,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-05-31,187.22,188.23,186.14,186.87,27482793
333,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-05-30,187.72,188.0,186.78,187.5,18690547
334,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-05-29,187.6,188.75,186.87,187.9,22514075
335,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-05-25,188.23,189.65,187.65,188.58,17460963
336,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-05-24,188.77,188.84,186.21,188.15,23233975
337,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-05-23,186.35,188.5,185.76,188.36,20058415
338,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-05-22,188.375,188.88,186.78,187.16,15240704
339,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-05-21,188.0,189.27,186.9106,187.63,18400787
340,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-05-18,187.19,187.8102,186.13,186.31,18297728
341,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-05-17,188.0,188.91,186.36,186.99,17294029
342,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-05-16,186.07,188.46,186.0,188.18,19183064
343,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-05-15,186.78,187.07,185.1,186.44,23695159
344,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-05-14,189.01,189.53,187.86,188.15,20778772
345,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-05-11,189.49,190.06,187.45,188.59,26212221
346,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-05-10,187.74,190.37,187.65,190.04,27989289
347,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-05-09,186.55,187.4,185.22,187.36,23211241
348,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-05-08,184.99,186.22,183.665,186.05,28402777
349,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-05-07,185.18,187.67,184.75,185.16,42451423
350,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-05-04,178.25,184.25,178.17,183.83,56201317
351,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-05-03,175.88,177.5,174.4411,176.89,34068180
352,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-05-02,175.225,177.75,173.8,176.57,66539371
353,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-05-01,166.4102,169.2,165.27,169.1,53569376
354,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-04-30,162.1302,167.26,161.84,165.26,42427424
355,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-04-27,164.0,164.33,160.63,162.32,35655839
356,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-04-26,164.12,165.73,163.37,164.22,27963014
357,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-04-25,162.62,165.42,162.41,163.65,28382084
358,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-04-24,165.67,166.33,161.2201,162.94,33692017
359,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-04-23,166.8348,166.92,164.09,165.24,36515477
360,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-04-20,170.595,171.2184,165.43,165.72,65491140
361,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-04-19,174.95,175.39,172.66,172.8,34808800
362,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-04-18,177.81,178.82,176.88,177.84,20754538
363,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-04-17,176.49,178.9365,176.41,178.24,26605442
364,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-04-16,175.0301,176.19,174.8301,175.82,21578420
365,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-04-13,174.78,175.84,173.85,174.73,25124255
366,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-04-12,173.41,175.0,173.04,174.14,22889285
367,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-04-11,172.23,173.9232,171.7,172.44,22431640
368,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-04-10,173.0,174.0,171.53,173.25,28614241
369,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-04-09,169.88,173.09,169.845,170.05,29017718
370,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-04-06,170.97,172.48,168.2,168.38,35005290
371,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-04-05,172.58,174.2304,172.08,172.8,26933197
372,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-04-04,164.88,172.01,164.77,171.61,34605489
373,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-04-03,167.64,168.7455,164.88,168.39,30278046
374,2018-06-30,11519000000.0,53265000000.0,12612000000.0,20421000000.0,2018,2,2018-04-02,167.88,168.94,164.47,166.68,37586791
375,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-09-28,224.79,225.84,224.02,225.74,22929364
376,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-09-27,223.82,226.44,223.54,224.95,30181227
377,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-09-26,221.0,223.75,219.76,220.42,23984706
378,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-09-25,219.75,222.82,219.7,222.19,24554379
379,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-09-24,216.82,221.26,216.63,220.79,27693358
380,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-09-21,220.78,221.36,217.29,217.66,96246748
381,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-09-20,220.24,222.28,219.15,220.03,26608794
382,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-09-19,218.5,219.62,215.3,218.37,27123833
383,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-09-18,217.79,221.85,217.12,218.24,31571712
384,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-09-17,222.15,222.95,217.27,217.88,37195133
385,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-09-14,225.75,226.84,222.522,223.84,31999289
386,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-09-13,223.52,228.35,222.57,226.41,41706377
387,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-09-12,224.94,225.0,219.84,221.07,49278740
388,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-09-11,218.01,224.299,216.56,223.85,35749049
389,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-09-10,220.95,221.85,216.47,218.33,39516453
390,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-09-07,221.85,225.37,220.71,221.3,37619810
391,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-09-06,226.23,227.35,221.3,223.1,34289976
392,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-09-05,228.99,229.67,225.1,226.87,33332960
393,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-09-04,228.41,229.18,226.63,228.36,27390132
394,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-08-31,226.51,228.87,226.0,227.63,43340134
395,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-08-30,223.25,228.26,222.4,225.03,48793824
396,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-08-29,220.15,223.49,219.41,222.98,27254804
397,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-08-28,219.01,220.54,218.92,219.7,22776766
398,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-08-27,217.15,218.74,216.33,217.94,20525117
399,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-08-24,216.6,216.9,215.11,216.16,18476356
400,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-08-23,214.65,217.05,214.6,215.49,18883224
401,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-08-22,214.1,216.36,213.84,215.05,19018131
402,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-08-21,216.8,217.19,214.025,215.04,26159755
403,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-08-20,218.1,219.18,215.11,215.46,30287695
404,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-08-17,213.44,217.95,213.16,217.58,35426997
405,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-08-16,211.75,213.8121,211.47,213.32,28500367
406,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-08-15,209.22,210.74,208.33,210.24,28807564
407,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-08-14,210.155,210.56,208.26,209.75,20748010
408,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-08-13,207.7,210.952,207.7,208.87,25890880
409,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-08-10,207.36,209.1,206.67,207.53,24611202
410,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-08-09,207.28,209.78,207.2,208.88,23492626
411,2018-09-28,14125000000.0,62900000000.0,70898000000.0,24084000000.0,2018,3,2018-08-08,206.05,207.81,204.52,207.25,22525487
